TP,TN,FP,FN,total,accuracy,precision,recall,f1,threshold
11,393,37,164,605,0.6677685950413224,0.22916666666666666,0.06285714285714286,0.09865470852017938,2.191112886501739
10,394,36,165,605,0.6677685950413224,0.21739130434782608,0.05714285714285714,0.09049773755656108,2.2120647604129444
10,394,36,165,605,0.6677685950413224,0.21739130434782608,0.05714285714285714,0.09049773755656108,2.2136133135665186
9,396,34,166,605,0.6694214876033058,0.20930232558139536,0.05142857142857143,0.08256880733944955,2.236113740631298
9,397,33,166,605,0.6710743801652893,0.21428571428571427,0.05142857142857143,0.08294930875576037,2.253422435587684
9,398,32,166,605,0.6727272727272727,0.21951219512195122,0.05142857142857143,0.08333333333333333,2.2586141676960776
9,400,30,166,605,0.6760330578512397,0.23076923076923078,0.05142857142857143,0.08411214953271028,2.2811145947608575
9,401,29,166,605,0.6776859504132231,0.23684210526315788,0.05142857142857143,0.08450704225352114,2.2897155370584263
9,403,27,166,605,0.6809917355371901,0.25,0.05142857142857143,0.08530805687203791,2.303615021825637
9,403,27,166,605,0.6809917355371901,0.25,0.05142857142857143,0.08530805687203791,2.3261154488904165
8,403,27,167,605,0.6793388429752066,0.22857142857142856,0.045714285714285714,0.07619047619047618,2.348615875955196
8,403,27,167,605,0.6793388429752066,0.22857142857142856,0.045714285714285714,0.07619047619047618,2.371116303019976
8,405,25,167,605,0.6826446280991736,0.24242424242424243,0.045714285714285714,0.07692307692307693,2.3892409057553183
8,405,25,167,605,0.6826446280991736,0.24242424242424243,0.045714285714285714,0.07692307692307693,2.3936167300847555
8,405,25,167,605,0.6826446280991736,0.24242424242424243,0.045714285714285714,0.07692307692307693,2.416117157149535
7,406,24,168,605,0.6826446280991736,0.22580645161290322,0.04,0.06796116504854369,2.4386175842143145
6,406,24,169,605,0.6809917355371901,0.2,0.03428571428571429,0.05853658536585366,2.4611180112790945
6,407,23,169,605,0.6826446280991736,0.20689655172413793,0.03428571428571429,0.05882352941176471,2.473603024770748
6,407,23,169,605,0.6826446280991736,0.20689655172413793,0.03428571428571429,0.05882352941176471,2.483618438343874
6,407,23,169,605,0.6826446280991736,0.20689655172413793,0.03428571428571429,0.05882352941176471,2.5061188654086535
4,408,22,171,605,0.6809917355371901,0.15384615384615385,0.022857142857142857,0.03980099502487562,2.528619292473433
4,408,22,171,605,0.6809917355371901,0.15384615384615385,0.022857142857142857,0.03980099502487562,2.551119719538213
4,409,21,171,605,0.6826446280991736,0.16,0.022857142857142857,0.04,2.5582884962286707
4,409,21,171,605,0.6826446280991736,0.16,0.022857142857142857,0.04,2.5736201466029924
3,409,21,172,605,0.6809917355371901,0.125,0.017142857142857144,0.03015075376884422,2.596120573667772
2,409,21,173,605,0.6793388429752066,0.08695652173913043,0.011428571428571429,0.020202020202020204,2.618621000732552
2,409,21,173,605,0.6793388429752066,0.08695652173913043,0.011428571428571429,0.020202020202020204,2.6411214277973314
2,410,20,173,605,0.6809917355371901,0.09090909090909091,0.011428571428571429,0.02030456852791878,2.663621854862111
1,410,20,174,605,0.6793388429752066,0.047619047619047616,0.005714285714285714,0.010204081632653062,2.6861222819268904
1,410,20,174,605,0.6793388429752066,0.047619047619047616,0.005714285714285714,0.010204081632653062,2.690522147345061
1,410,20,174,605,0.6793388429752066,0.047619047619047616,0.005714285714285714,0.010204081632653062,2.7086227089916703
1,410,20,174,605,0.6793388429752066,0.047619047619047616,0.005714285714285714,0.010204081632653062,2.73112313605645
0,410,20,175,605,0.6776859504132231,0.0,0.0,0.0,2.7536235631212294
0,411,19,175,605,0.6793388429752066,0.0,0.0,0.0,2.776123990186009
0,411,19,175,605,0.6793388429752066,0.0,0.0,0.0,2.798624417250789
